model_id,feature,coefficient
glmnet_dev_auc_k20_a05_lambda.min_gene,6166,-0.627773293800492
glmnet_dev_auc_k20_a05_lambda.min_gene,6230,-0.239703909793001
glmnet_dev_auc_k20_a05_lambda.min_gene,1069,-0.703970255044874
glmnet_dev_auc_k20_a05_lambda.min_gene,51258,-0.773430645061186
glmnet_dev_auc_k20_a05_lambda.min_gene,6119,-0.0643482365845157
glmnet_dev_auc_k20_a05_lambda.min_gene,6233,-0.0800437663298213
glmnet_dev_auc_k20_a05_lambda.min_gene,529,-0.403382313575187
glmnet_dev_auc_k20_a05_lambda.min_gene,6727,1.00769938293819
glmnet_dev_auc_k20_a05_lambda.min_gene,10312,0.0177275772906184
glmnet_dev_auc_k20_a05_lambda.min_clin,(Intercept),0.61314350142523
glmnet_dev_auc_k20_a05_lambda.min_clin,4694,-0.263372893145534
glmnet_dev_auc_k20_a05_lambda.min_clin,6166,-0.676410791925779
glmnet_dev_auc_k20_a05_lambda.min_clin,6230,-0.340580537390777
glmnet_dev_auc_k20_a05_lambda.min_clin,1069,-0.764381046651334
glmnet_dev_auc_k20_a05_lambda.min_clin,51258,-0.888963790340727
glmnet_dev_auc_k20_a05_lambda.min_clin,6119,-0.168798649338817
glmnet_dev_auc_k20_a05_lambda.min_clin,7388,0.0822704007983342
glmnet_dev_auc_k20_a05_lambda.min_clin,7979,-0.0526619979216806
glmnet_dev_auc_k20_a05_lambda.min_clin,539,0.0530394671318131
glmnet_dev_auc_k20_a05_lambda.min_clin,6233,-0.104584417834394
glmnet_dev_auc_k20_a05_lambda.min_clin,529,-0.534334038516939
glmnet_dev_auc_k20_a05_lambda.min_clin,51503,0.119958802165762
glmnet_dev_auc_k20_a05_lambda.min_clin,6727,1.30029881096109
glmnet_dev_auc_k20_a05_lambda.min_clin,10312,0.0807449810137852
glmnet_dev_auc_k20_a05_lambda.min_clin,clinical_gender_male,-0.152602434411911
glmnet_dev_auc_k20_a1_lambda.1se_gene,(Intercept),0.380215277801293
glmnet_dev_auc_k20_a1_lambda.1se_gene,6166,-0.0904677497501353
glmnet_dev_auc_k20_a1_lambda.1se_gene,1069,-0.257118811550833
glmnet_dev_auc_k20_a1_lambda.1se_gene,51258,-0.64058866631876
glmnet_dev_auc_k20_a1_lambda.1se_clin,(Intercept),0.333323185837003
glmnet_dev_auc_k20_a1_lambda.1se_clin,51258,-0.111460722025748
glmnet_dev_auc_k20_a1_lambda.min_gene,(Intercept),0.558644809003944
glmnet_dev_auc_k20_a1_lambda.min_gene,6166,-0.763327294775857
glmnet_dev_auc_k20_a1_lambda.min_gene,6230,-0.236145134952192
glmnet_dev_auc_k20_a1_lambda.min_gene,1069,-0.746585930061078
glmnet_dev_auc_k20_a1_lambda.min_gene,51258,-1.0971100021781
glmnet_dev_auc_k20_a1_lambda.min_gene,529,-0.469462798707015
glmnet_dev_auc_k20_a1_lambda.min_gene,6727,1.10624304556715
glmnet_dev_auc_k20_a1_lambda.min_clin,(Intercept),0.620634004999446
glmnet_dev_auc_k20_a1_lambda.min_clin,6166,-0.841331954469455
glmnet_dev_auc_k20_a1_lambda.min_clin,6230,-0.358480542398849
glmnet_dev_auc_k20_a1_lambda.min_clin,1069,-0.801049076016966
glmnet_dev_auc_k20_a1_lambda.min_clin,51258,-1.12461627652094
glmnet_dev_auc_k20_a1_lambda.min_clin,6119,-0.104394616878127
glmnet_dev_auc_k20_a1_lambda.min_clin,529,-0.618310644986925
glmnet_dev_auc_k20_a1_lambda.min_clin,6727,1.50952682747089
glmnet_dev_auc_k20_a1_lambda.min_clin,10312,0.0558890068100976
glmnet_dev_auc_k20_a1_lambda.min_clin,clinical_gender_male,-0.0719130901076563
glmnet_dev_auc_k30_a0_lambda.1se_gene,(Intercept),0.410427387808314
glmnet_dev_auc_k30_a0_lambda.1se_gene,4694,-0.189981534443635
glmnet_dev_auc_k30_a0_lambda.1se_gene,4725,-0.105803142517774
glmnet_dev_auc_k30_a0_lambda.1se_gene,6166,-0.267307480010698
glmnet_dev_auc_k30_a0_lambda.1se_gene,6230,-0.148092271955086
glmnet_dev_auc_k30_a0_lambda.1se_gene,1069,-0.303485038501228
glmnet_dev_auc_k30_a0_lambda.1se_gene,51506,-0.0668530991618945
glmnet_dev_auc_k30_a0_lambda.1se_gene,51258,-0.247060841774786
glmnet_dev_auc_k30_a0_lambda.1se_gene,6119,-0.106200297397048
glmnet_dev_auc_k30_a0_lambda.1se_gene,7388,-0.0123225707517812
glmnet_dev_auc_k30_a0_lambda.1se_gene,10063,-0.0845500105137476
glmnet_dev_auc_k30_a0_lambda.1se_gene,23218,-0.0501170637066366
glmnet_dev_auc_k30_a0_lambda.1se_gene,7979,-0.11709010038543
glmnet_dev_auc_k30_a0_lambda.1se_gene,539,0.0249977075290464
glmnet_dev_auc_k30_a0_lambda.1se_gene,6233,-0.154898495097325
glmnet_dev_auc_k30_a0_lambda.1se_gene,521,-0.0688495359789915
glmnet_dev_auc_k30_a0_lambda.1se_gene,5052,-0.0575761730580598
glmnet_dev_auc_k30_a0_lambda.1se_gene,529,-0.166150446089966
glmnet_dev_auc_k30_a0_lambda.1se_gene,51503,-0.00673516658885232
glmnet_dev_auc_k30_a0_lambda.1se_gene,6727,0.197452328664511
glmnet_dev_auc_k30_a0_lambda.1se_gene,10312,0.0818869099999947
glmnet_dev_auc_k30_a0_lambda.1se_gene,54460,-0.0531223004960023
glmnet_dev_auc_k30_a0_lambda.1se_gene,522,0.0715253642840058
glmnet_dev_auc_k30_a0_lambda.1se_gene,54543,0.0521605648262035
glmnet_dev_auc_k30_a0_lambda.1se_gene,442454,-0.0519973600358441
glmnet_dev_auc_k30_a0_lambda.1se_gene,9553,-0.0305954310441294
glmnet_dev_auc_k30_a0_lambda.1se_gene,6135,0.142396610093615
glmnet_dev_auc_k30_a0_lambda.1se_gene,1933,0.0811642592956047
glmnet_dev_auc_k30_a0_lambda.1se_gene,79921,-0.0783330616759083
glmnet_dev_auc_k30_a0_lambda.1se_gene,6229,0.0491661389531806
glmnet_dev_auc_k30_a0_lambda.1se_gene,168537,-0.00966203062854988
glmnet_dev_auc_k30_a0_lambda.1se_clin,(Intercept),0.429710764351125
glmnet_dev_auc_k30_a0_lambda.1se_clin,4694,-0.17390007394078
glmnet_dev_auc_k30_a0_lambda.1se_clin,4725,-0.100031051712821
glmnet_dev_auc_k30_a0_lambda.1se_clin,6166,-0.242918956164693
glmnet_dev_auc_k30_a0_lambda.1se_clin,6230,-0.134555779329085
glmnet_dev_auc_k30_a0_lambda.1se_clin,1069,-0.276127037890287
glmnet_dev_auc_k30_a0_lambda.1se_clin,51506,-0.0658584397406902
glmnet_dev_auc_k30_a0_lambda.1se_clin,51258,-0.22397217188804
glmnet_dev_auc_k30_a0_lambda.1se_clin,6119,-0.0973482440966905
glmnet_dev_auc_k30_a0_lambda.1se_clin,7388,-0.0182233032969621
glmnet_dev_auc_k30_a0_lambda.1se_clin,10063,-0.0834053843446105
glmnet_dev_auc_k30_a0_lambda.1se_clin,23218,-0.0416758846552363
glmnet_dev_auc_k30_a0_lambda.1se_clin,7979,-0.107156839428076
glmnet_dev_auc_k30_a0_lambda.1se_clin,539,0.0151249822795535
glmnet_dev_auc_k30_a0_lambda.1se_clin,6233,-0.139717256018203
glmnet_dev_auc_k30_a0_lambda.1se_clin,521,-0.065367920730272
glmnet_dev_auc_k30_a0_lambda.1se_clin,5052,-0.0526962179704427
glmnet_dev_auc_k30_a0_lambda.1se_clin,529,-0.146586945711323
glmnet_dev_auc_k30_a0_lambda.1se_clin,51503,-0.0113547066989045
glmnet_dev_auc_k30_a0_lambda.1se_clin,6727,0.163539372485973
glmnet_dev_auc_k30_a0_lambda.1se_clin,10312,0.0769926845068024
glmnet_dev_auc_k30_a0_lambda.1se_clin,54460,-0.0517718297322672
glmnet_dev_auc_k30_a0_lambda.1se_clin,522,0.0573352744956744
glmnet_dev_auc_k30_a0_lambda.1se_clin,54543,0.0432312525760666
glmnet_dev_auc_k30_a0_lambda.1se_clin,442454,-0.0506898301979118
glmnet_dev_auc_k30_a0_lambda.1se_clin,9553,-0.0350479433984945
glmnet_dev_auc_k30_a0_lambda.1se_clin,6135,0.121032367230987
glmnet_dev_auc_k30_a0_lambda.1se_clin,1933,0.0676648106553408
glmnet_dev_auc_k30_a0_lambda.1se_clin,79921,-0.0752987889119354
glmnet_dev_auc_k30_a0_lambda.1se_clin,6229,0.0389693150158776
glmnet_dev_auc_k30_a0_lambda.1se_clin,168537,-0.0150724907911846
glmnet_dev_auc_k30_a0_lambda.1se_clin,clinical_gender_male,-0.0752900563119938
glmnet_dev_auc_k30_a0_lambda.min_gene,(Intercept),0.49954037744844
glmnet_dev_auc_k30_a0_lambda.min_gene,4694,-0.340289278276396
glmnet_dev_auc_k30_a0_lambda.min_gene,4725,-0.160066450166904
glmnet_dev_auc_k30_a0_lambda.min_gene,6166,-0.477482097813352
glmnet_dev_auc_k30_a0_lambda.min_gene,6230,-0.321408931202134
glmnet_dev_auc_k30_a0_lambda.min_gene,1069,-0.522892439843671
glmnet_dev_auc_k30_a0_lambda.min_gene,51506,-0.0590907206001556
glmnet_dev_auc_k30_a0_lambda.min_gene,51258,-0.498354443812358
glmnet_dev_auc_k30_a0_lambda.min_gene,6119,-0.2538752340848
glmnet_dev_auc_k30_a0_lambda.min_gene,7388,0.0921275172431648
glmnet_dev_auc_k30_a0_lambda.min_gene,10063,-0.038437965839451
glmnet_dev_auc_k30_a0_lambda.min_gene,23218,-0.0562607808484541
glmnet_dev_auc_k30_a0_lambda.min_gene,7979,-0.24429586241098
glmnet_dev_auc_k30_a0_lambda.min_gene,539,0.148835898506994
glmnet_dev_auc_k30_a0_lambda.min_gene,6233,-0.301006070001601
glmnet_dev_auc_k30_a0_lambda.min_gene,521,-0.106340014091869
glmnet_dev_auc_k30_a0_lambda.min_gene,5052,-0.119083866383787
glmnet_dev_auc_k30_a0_lambda.min_gene,529,-0.397050146143262
glmnet_dev_auc_k30_a0_lambda.min_gene,51503,0.0857325696814988
glmnet_dev_auc_k30_a0_lambda.min_gene,6727,0.619024435441289
glmnet_dev_auc_k30_a0_lambda.min_gene,10312,0.140985519578137
glmnet_dev_auc_k30_a0_lambda.min_gene,54460,-0.0417784079907628
glmnet_dev_auc_k30_a0_lambda.min_gene,522,0.215988943945082
glmnet_dev_auc_k30_a0_lambda.min_gene,54543,0.0702798155045931
glmnet_dev_auc_k30_a0_lambda.min_gene,442454,-0.0691371454346855
glmnet_dev_auc_k30_a0_lambda.min_gene,9553,0.0454587733147483
glmnet_dev_auc_k30_a0_lambda.min_gene,6135,0.338560105653797
glmnet_dev_auc_k30_a0_lambda.min_gene,1933,0.176548330502076
glmnet_dev_auc_k30_a0_lambda.min_gene,79921,-0.0643082716384551
glmnet_dev_auc_k30_a0_lambda.min_gene,6229,0.116746191587325
glmnet_dev_auc_k30_a0_lambda.min_gene,168537,0.0641515905811167
glmnet_dev_auc_k30_a0_lambda.min_clin,(Intercept),0.571739961921531
glmnet_dev_auc_k30_a0_lambda.min_clin,4694,-0.346585446941387
glmnet_dev_auc_k30_a0_lambda.min_clin,4725,-0.167206151841323
glmnet_dev_auc_k30_a0_lambda.min_clin,6166,-0.49290910705631
glmnet_dev_auc_k30_a0_lambda.min_clin,6230,-0.333332139518936
glmnet_dev_auc_k30_a0_lambda.min_clin,1069,-0.535827970093839
glmnet_dev_auc_k30_a0_lambda.min_clin,51506,-0.0597033552034328
glmnet_dev_auc_k30_a0_lambda.min_clin,51258,-0.521269313808257
glmnet_dev_auc_k30_a0_lambda.min_clin,6119,-0.27513823567589
glmnet_dev_auc_k30_a0_lambda.min_clin,7388,0.110659074232665
glmnet_dev_auc_k30_a0_lambda.min_clin,10063,-0.0296641000093652
glmnet_dev_auc_k30_a0_lambda.min_clin,23218,-0.0431895234129762
glmnet_dev_auc_k30_a0_lambda.min_clin,7979,-0.24953890881624
glmnet_dev_auc_k30_a0_lambda.min_clin,539,0.157506720643749
glmnet_dev_auc_k30_a0_lambda.min_clin,6233,-0.305068655898939
glmnet_dev_auc_k30_a0_lambda.min_clin,521,-0.1079972560461
glmnet_dev_auc_k30_a0_lambda.min_clin,5052,-0.115631458100929
glmnet_dev_auc_k30_a0_lambda.min_clin,529,-0.40485305487535
glmnet_dev_auc_k30_a0_lambda.min_clin,51503,0.10225360266721
glmnet_dev_auc_k30_a0_lambda.min_clin,6727,0.646389611904399
glmnet_dev_auc_k30_a0_lambda.min_clin,10312,0.152438847795111
glmnet_dev_auc_k30_a0_lambda.min_clin,54460,-0.0324251226302361
glmnet_dev_auc_k30_a0_lambda.min_clin,522,0.225035628806133
glmnet_dev_auc_k30_a0_lambda.min_clin,54543,0.0594469476388494
glmnet_dev_auc_k30_a0_lambda.min_clin,442454,-0.073000372874927
glmnet_dev_auc_k30_a0_lambda.min_clin,9553,0.0494155324160197
glmnet_dev_auc_k30_a0_lambda.min_clin,6135,0.350328762080331
glmnet_dev_auc_k30_a0_lambda.min_clin,1933,0.178979867272532
glmnet_dev_auc_k30_a0_lambda.min_clin,79921,-0.0613968861309477
glmnet_dev_auc_k30_a0_lambda.min_clin,6229,0.116037481907734
glmnet_dev_auc_k30_a0_lambda.min_clin,168537,0.0703882502400196
glmnet_dev_auc_k30_a0_lambda.min_clin,clinical_gender_male,-0.190093645628025
glmnet_dev_auc_k30_a05_lambda.1se_gene,(Intercept),0.456967891453069
glmnet_dev_auc_k30_a05_lambda.1se_gene,4694,-0.226066234431161
glmnet_dev_auc_k30_a05_lambda.1se_gene,6166,-0.47456798310746
glmnet_dev_auc_k30_a05_lambda.1se_gene,6230,-0.0990025998850487
glmnet_dev_auc_k30_a05_lambda.1se_gene,1069,-0.553249281179472
glmnet_dev_auc_k30_a05_lambda.1se_gene,51258,-0.574566122781295
glmnet_dev_auc_k30_a05_lambda.1se_gene,6233,-0.0446332269755934
glmnet_dev_auc_k30_a05_lambda.1se_gene,529,-0.167077176508969
glmnet_dev_auc_k30_a05_lambda.1se_gene,6727,0.294892257166358
glmnet_dev_auc_k30_a05_lambda.1se_gene,6135,0.0305687378068858
glmnet_dev_auc_k30_a05_lambda.1se_clin,(Intercept),0.491166389973539
glmnet_dev_auc_k30_a05_lambda.1se_clin,4694,-0.260415257350714
glmnet_dev_auc_k30_a05_lambda.1se_clin,6166,-0.54973270090679
glmnet_dev_auc_k30_a05_lambda.1se_clin,6230,-0.175728763882081
glmnet_dev_auc_k30_a05_lambda.1se_clin,1069,-0.607860212981559
glmnet_dev_auc_k30_a05_lambda.1se_clin,51258,-0.666192696809667
glmnet_dev_auc_k30_a05_lambda.1se_clin,6119,-0.0457186619516787
glmnet_dev_auc_k30_a05_lambda.1se_clin,7979,-0.000312882329274983
glmnet_dev_auc_k30_a05_lambda.1se_clin,6233,-0.100697641223068
glmnet_dev_auc_k30_a05_lambda.1se_clin,529,-0.287491112439581
glmnet_dev_auc_k30_a05_lambda.1se_clin,6727,0.569161593344988
glmnet_dev_auc_k30_a05_lambda.1se_clin,6135,0.171442155840988
glmnet_dev_auc_k30_a05_lambda.min_gene,(Intercept),0.554214732588878
glmnet_dev_auc_k30_a05_lambda.min_gene,4694,-0.239107026419047
glmnet_dev_auc_k30_a05_lambda.min_gene,6166,-0.647532809949033
glmnet_dev_auc_k30_a05_lambda.min_gene,6230,-0.376305486810759
glmnet_dev_auc_k30_a05_lambda.min_gene,1069,-0.672651028850843
glmnet_dev_auc_k30_a05_lambda.min_gene,51258,-0.834277988823816
glmnet_dev_auc_k30_a05_lambda.min_gene,6119,-0.266489802596816
glmnet_dev_auc_k30_a05_lambda.min_gene,7979,-0.208061997516367
glmnet_dev_auc_k30_a05_lambda.min_gene,6233,-0.237004262926023
glmnet_dev_auc_k30_a05_lambda.min_gene,529,-0.583603140083545
glmnet_dev_auc_k30_a05_lambda.min_gene,51503,0.0280907210049561
glmnet_dev_auc_k30_a05_lambda.min_gene,6727,1.2060400037168
glmnet_dev_auc_k30_a05_lambda.min_gene,10312,0.108458639453471
glmnet_dev_auc_k30_a05_lambda.min_gene,522,0.105876021903328
glmnet_dev_auc_k30_a05_lambda.min_gene,6135,0.435492518354683
glmnet_dev_auc_k30_a05_lambda.min_gene,1933,0.112319948536619
glmnet_dev_auc_k30_a05_lambda.min_clin,(Intercept),0.541619598054323
glmnet_dev_auc_k30_a05_lambda.min_clin,4694,-0.24845076019813
glmnet_dev_auc_k30_a05_lambda.min_clin,6166,-0.619835307693042
glmnet_dev_auc_k30_a05_lambda.min_clin,6230,-0.262664305536509
glmnet_dev_auc_k30_a05_lambda.min_clin,1069,-0.650722519410828
glmnet_dev_auc_k30_a05_lambda.min_clin,51258,-0.754021863302845
glmnet_dev_auc_k30_a05_lambda.min_clin,6119,-0.138775396693023
glmnet_dev_auc_k30_a05_lambda.min_clin,7979,-0.0655846901682167
glmnet_dev_auc_k30_a05_lambda.min_clin,6233,-0.157070922092916
glmnet_dev_auc_k30_a05_lambda.min_clin,529,-0.434814016699042
glmnet_dev_auc_k30_a05_lambda.min_clin,6727,0.913020361885356
glmnet_dev_auc_k30_a05_lambda.min_clin,10312,0.0533701889978578
glmnet_dev_auc_k30_a05_lambda.min_clin,6135,0.343576344240592
glmnet_dev_auc_k30_a05_lambda.min_clin,1933,0.00238336927539524
glmnet_dev_auc_k30_a05_lambda.min_clin,clinical_gender_male,-0.0648590782925287
glmnet_dev_auc_k30_a1_lambda.1se_gene,(Intercept),0.475477085241352
glmnet_dev_auc_k30_a1_lambda.1se_gene,6166,-0.539900073318918
glmnet_dev_auc_k30_a1_lambda.1se_gene,1069,-0.673176387837042
glmnet_dev_auc_k30_a1_lambda.1se_gene,51258,-0.934070743768126
glmnet_dev_auc_k30_a1_lambda.1se_gene,529,-0.12748698506075
glmnet_dev_auc_k30_a1_lambda.1se_gene,6727,0.375973936580419
glmnet_dev_auc_k30_a1_lambda.1se_clin,(Intercept),0.475477085241352
glmnet_dev_auc_k30_a1_lambda.1se_clin,6166,-0.539900073318918
glmnet_dev_auc_k30_a1_lambda.1se_clin,1069,-0.673176387837042
glmnet_dev_auc_k30_a1_lambda.1se_clin,51258,-0.934070743768126
glmnet_dev_auc_k30_a1_lambda.1se_clin,529,-0.12748698506075
glmnet_dev_auc_k30_a1_lambda.1se_clin,6727,0.375973936580419
glmnet_dev_auc_k30_a1_lambda.min_gene,(Intercept),0.57999136329862
glmnet_dev_auc_k30_a1_lambda.min_gene,6166,-0.804585696357416
glmnet_dev_auc_k30_a1_lambda.min_gene,6230,-0.334427882522793
glmnet_dev_auc_k30_a1_lambda.min_gene,1069,-0.724805870519817
glmnet_dev_auc_k30_a1_lambda.min_gene,51258,-1.10074248015176
glmnet_dev_auc_k30_a1_lambda.min_gene,6119,-0.142869449585468
glmnet_dev_auc_k30_a1_lambda.min_gene,7979,-0.00157351714756233
glmnet_dev_auc_k30_a1_lambda.min_gene,6233,-0.0749893307506157
glmnet_dev_auc_k30_a1_lambda.min_gene,529,-0.622810506841846
glmnet_dev_auc_k30_a1_lambda.min_gene,6727,1.26688606272256
glmnet_dev_auc_k30_a1_lambda.min_gene,10312,0.0643089485248486
glmnet_dev_auc_k30_a1_lambda.min_gene,6135,0.307910223583013
glmnet_dev_auc_k30_a1_lambda.min_clin,(Intercept),0.573980305209825
glmnet_dev_auc_k30_a1_lambda.min_clin,6166,-0.796135527385021
glmnet_dev_auc_k30_a1_lambda.min_clin,6230,-0.309468729410192
glmnet_dev_auc_k30_a1_lambda.min_clin,1069,-0.720937201833461
glmnet_dev_auc_k30_a1_lambda.min_clin,51258,-1.0996272388459
glmnet_dev_auc_k30_a1_lambda.min_clin,6119,-0.107977734594535
glmnet_dev_auc_k30_a1_lambda.min_clin,6233,-0.0587383427935714
glmnet_dev_auc_k30_a1_lambda.min_clin,529,-0.582216404561976
glmnet_dev_auc_k30_a1_lambda.min_clin,6727,1.19524630667826
glmnet_dev_auc_k30_a1_lambda.min_clin,10312,0.0455255843980872
glmnet_dev_auc_k30_a1_lambda.min_clin,6135,0.26505048849257
glmnet_dev_auc_k30_a1_lambda.min_clin,clinical_gender_male,-0.000497814920670847
glmnet_dev_auc_k50_a0_lambda.1se_gene,(Intercept),0.421045571955142
glmnet_dev_auc_k50_a0_lambda.1se_gene,4694,-0.186364092445501
glmnet_dev_auc_k50_a0_lambda.1se_gene,4725,-0.109454600322894
glmnet_dev_auc_k50_a0_lambda.1se_gene,6166,-0.209445933615707
glmnet_dev_auc_k50_a0_lambda.1se_gene,6230,-0.146089774142043
glmnet_dev_auc_k50_a0_lambda.1se_gene,1069,-0.313242707729078
glmnet_dev_auc_k50_a0_lambda.1se_gene,51506,-0.0977752376701469
glmnet_dev_auc_k50_a0_lambda.1se_gene,51258,-0.252271038294231
glmnet_dev_auc_k50_a0_lambda.1se_gene,6119,-0.11860603505613
glmnet_dev_auc_k50_a0_lambda.1se_gene,7388,-0.0215442896198823
glmnet_dev_auc_k50_a0_lambda.1se_gene,10063,-0.0883961912985117
glmnet_dev_auc_k50_a0_lambda.1se_gene,23218,-0.0544364535843317
glmnet_dev_auc_k50_a0_lambda.1se_gene,7979,-0.113300305325519
glmnet_dev_auc_k50_a0_lambda.1se_gene,539,0.0226118481667513
glmnet_dev_auc_k50_a0_lambda.1se_gene,6233,-0.11999156820609
glmnet_dev_auc_k50_a0_lambda.1se_gene,521,-0.0931857066042037
glmnet_dev_auc_k50_a0_lambda.1se_gene,5052,-0.0587976039248821
glmnet_dev_auc_k50_a0_lambda.1se_gene,529,-0.182113969226101
glmnet_dev_auc_k50_a0_lambda.1se_gene,51503,-0.00740552807442272
glmnet_dev_auc_k50_a0_lambda.1se_gene,6727,0.185728650254898
glmnet_dev_auc_k50_a0_lambda.1se_gene,10312,0.0362386100495639
glmnet_dev_auc_k50_a0_lambda.1se_gene,54460,-0.0386090418367199
glmnet_dev_auc_k50_a0_lambda.1se_gene,522,0.0656394629975823
glmnet_dev_auc_k50_a0_lambda.1se_gene,54543,0.0297539245668608
glmnet_dev_auc_k50_a0_lambda.1se_gene,442454,-0.0269973320434322
glmnet_dev_auc_k50_a0_lambda.1se_gene,9553,-0.0462124584895238
glmnet_dev_auc_k50_a0_lambda.1se_gene,6135,0.131149530211032
glmnet_dev_auc_k50_a0_lambda.1se_gene,1933,0.0793512123178052
glmnet_dev_auc_k50_a0_lambda.1se_gene,79921,-0.064794385591357
glmnet_dev_auc_k50_a0_lambda.1se_gene,6229,0.0629432541927363
glmnet_dev_auc_k50_a0_lambda.1se_gene,168537,-0.000399490103813763
glmnet_dev_auc_k50_a0_lambda.1se_gene,3945,-0.158657573555111
glmnet_dev_auc_k50_a0_lambda.1se_gene,23658,0.0385684260860223
glmnet_dev_auc_k50_a0_lambda.1se_gene,84154,-0.0801425856355059
glmnet_dev_auc_k50_a0_lambda.1se_gene,64776,0.10128688625205
glmnet_dev_auc_k50_a0_lambda.1se_gene,404672,0.0186443450075817
glmnet_dev_auc_k50_a0_lambda.1se_gene,153222,0.147265892855254
glmnet_dev_auc_k50_a0_lambda.1se_gene,6645,0.223024746923313
glmnet_dev_auc_k50_a0_lambda.1se_gene,199,-0.0271896933893321
glmnet_dev_auc_k50_a0_lambda.1se_gene,10094,-0.0245865469239476
glmnet_dev_auc_k50_a0_lambda.1se_gene,6728,-0.0139883701984242
glmnet_dev_auc_k50_a0_lambda.1se_gene,5204,0.115603953872544
glmnet_dev_auc_k50_a0_lambda.1se_gene,6128,0.0461952039811646
glmnet_dev_auc_k50_a0_lambda.1se_gene,101,-0.112849470973425
glmnet_dev_auc_k50_a0_lambda.1se_gene,1178,0.00401117992297016
glmnet_dev_auc_k50_a0_lambda.1se_gene,8837,-0.0504661829902639
glmnet_dev_auc_k50_a0_lambda.1se_gene,3646,0.0448259592048042
glmnet_dev_auc_k50_a0_lambda.1se_gene,10412,0.00163054062578523
glmnet_dev_auc_k50_a0_lambda.1se_gene,653505,-0.0329198276297733
glmnet_dev_auc_k50_a0_lambda.1se_gene,338692,0.124250673970951
glmnet_dev_auc_k50_a0_lambda.1se_gene,6129,0.0851898163413329
glmnet_dev_auc_k50_a0_lambda.1se_clin,(Intercept),0.405824473547858
glmnet_dev_auc_k50_a0_lambda.1se_clin,4694,-0.129673088205772
glmnet_dev_auc_k50_a0_lambda.1se_clin,4725,-0.0780750470167866
glmnet_dev_auc_k50_a0_lambda.1se_clin,6166,-0.150462445948238
glmnet_dev_auc_k50_a0_lambda.1se_clin,6230,-0.101165445259709
glmnet_dev_auc_k50_a0_lambda.1se_clin,1069,-0.20941886820113
glmnet_dev_auc_k50_a0_lambda.1se_clin,51506,-0.0711756377536093
glmnet_dev_auc_k50_a0_lambda.1se_clin,51258,-0.165063623711787
glmnet_dev_auc_k50_a0_lambda.1se_clin,6119,-0.0760076712907572
glmnet_dev_auc_k50_a0_lambda.1se_clin,7388,-0.0296075613162365
glmnet_dev_auc_k50_a0_lambda.1se_clin,10063,-0.0764128068271127
glmnet_dev_auc_k50_a0_lambda.1se_clin,23218,-0.0256980524898887
glmnet_dev_auc_k50_a0_lambda.1se_clin,7979,-0.0803956215742026
glmnet_dev_auc_k50_a0_lambda.1se_clin,539,-0.00107771588257365
glmnet_dev_auc_k50_a0_lambda.1se_clin,6233,-0.0820100886917362
glmnet_dev_auc_k50_a0_lambda.1se_clin,521,-0.0632868357385196
glmnet_dev_auc_k50_a0_lambda.1se_clin,5052,-0.0455067235415141
glmnet_dev_auc_k50_a0_lambda.1se_clin,529,-0.116205217411462
glmnet_dev_auc_k50_a0_lambda.1se_clin,51503,-0.0210674953165809
glmnet_dev_auc_k50_a0_lambda.1se_clin,6727,0.0906706803720781
glmnet_dev_auc_k50_a0_lambda.1se_clin,10312,0.0374242270117958
glmnet_dev_auc_k50_a0_lambda.1se_clin,54460,-0.0335799930751702
glmnet_dev_auc_k50_a0_lambda.1se_clin,522,0.0266882982612436
glmnet_dev_auc_k50_a0_lambda.1se_clin,54543,0.018296996662399
glmnet_dev_auc_k50_a0_lambda.1se_clin,442454,-0.0276302052550607
glmnet_dev_auc_k50_a0_lambda.1se_clin,9553,-0.045458164380747
glmnet_dev_auc_k50_a0_lambda.1se_clin,6135,0.0743318648270107
glmnet_dev_auc_k50_a0_lambda.1se_clin,1933,0.0425357557456281
glmnet_dev_auc_k50_a0_lambda.1se_clin,79921,-0.0583107673533144
glmnet_dev_auc_k50_a0_lambda.1se_clin,6229,0.0298457060505732
glmnet_dev_auc_k50_a0_lambda.1se_clin,168537,-0.0158161629169069
glmnet_dev_auc_k50_a0_lambda.1se_clin,3945,-0.110929324440634
glmnet_dev_auc_k50_a0_lambda.1se_clin,23658,0.012050411605987
glmnet_dev_auc_k50_a0_lambda.1se_clin,84154,-0.0572362839022879
glmnet_dev_auc_k50_a0_lambda.1se_clin,64776,0.0521954871807373
glmnet_dev_auc_k50_a0_lambda.1se_clin,404672,-0.00715627247012412
glmnet_dev_auc_k50_a0_lambda.1se_clin,153222,0.113687729126151
glmnet_dev_auc_k50_a0_lambda.1se_clin,6645,0.142658817937204
glmnet_dev_auc_k50_a0_lambda.1se_clin,199,-0.0341502147304412
